@relation 'wine-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-V_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A12-N200-T1.0E-4-weka.filters.unsupervised.attribute.AddCluster-Wweka.clusterers.SimpleKMeans -init 0 -max-candidates 100 -periodic-pruning 10000 -min-density 2.0 -t1 -1.25 -t2 -1.0 -N 8 -A \"weka.core.EuclideanDistance -R first-last\" -I 500 -num-slots 1 -S 10-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V'

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10}
@attribute cluster {cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8}

@data
-0.026971,-0.017945,-0.029022,-0.073007,0.019235,0.006624,0.000201,-0.019542,-0.014786,-0.015535,-0.018754,7,cluster8
0.013766,-0.028413,-0.06507,-0.020898,0.029513,-0.007244,-0.00349,-0.001498,-0.039135,0.007625,-0.004286,5,cluster5
-0.010727,-0.018077,-0.048914,-0.070705,-0.006031,-0.002439,-0.007498,0.005476,-0.024446,0.000711,-0.019001,6,cluster4
0.002148,-0.018194,-0.056733,-0.060779,-0.011184,-0.013434,0.003316,-0.012583,-0.009652,0.027879,-0.012201,6,cluster3
-0.003788,-0.006571,-0.045303,-0.059409,-0.000348,0.013239,-0.003073,0.009374,-0.024552,-0.002599,-0.036671,5,cluster3
0.000881,-0.053401,-0.031243,-0.08003,0.029441,-0.00285,0.011322,-0.016412,0.003436,-0.013852,-0.030136,7,cluster8
-0.023978,-0.018639,-0.016527,-0.071784,0.004762,0.017412,0.032499,-0.006695,-0.04767,-0.012247,-0.009803,6,cluster2
-0.015488,-0.031321,-0.044283,-0.053074,-0.010835,0.012665,0.028068,-0.018463,-0.001558,-0.021131,-0.004497,6,cluster6
-0.004645,-0.029721,-0.039113,-0.077611,0.006444,-0.002864,0.018483,-0.001609,-0.014041,0.013547,-0.015598,7,cluster3
-0.015118,0.003371,-0.046368,-0.096721,0.00283,0.011271,-0.0005,0.036612,-0.01751,-0.011806,0.002697,5,cluster2
-0.004645,-0.029721,-0.039113,-0.077611,0.006444,-0.002864,0.018483,-0.001609,-0.014041,0.013547,-0.015598,7,cluster3
-0.003492,-0.011883,-0.050374,-0.044737,0.015197,-0.002659,0.00736,-0.004779,-0.004903,-0.009928,-0.034108,6,cluster5
-0.015137,-0.021346,-0.028794,-0.059146,0.011848,0.021201,0.008578,-0.024714,-0.009161,-0.004422,-0.002716,6,cluster8
-0.013413,-0.021257,-0.044419,-0.072415,-0.00351,0.001243,-0.003573,0.011631,-0.017605,0.003608,-0.013974,5,cluster4
-0.001946,-0.011518,-0.052415,-0.046817,0.012274,-0.002364,0.005814,-0.005253,-0.005705,-0.005329,-0.031391,6,cluster5
-0.003492,-0.011883,-0.050374,-0.044737,0.015197,-0.002659,0.00736,-0.004779,-0.004903,-0.009928,-0.034108,6,cluster5
-0.012804,0.00886,-0.045959,-0.051877,0.001048,-0.002193,0.00957,0.000175,-0.004346,-0.012439,-0.022967,5,cluster6
-0.025403,-0.009995,-0.039626,-0.050482,0.012329,-0.003707,0.011632,0.009655,-0.028189,-0.019863,-0.035757,6,cluster6
-0.016537,-0.006228,-0.05106,-0.037072,-0.001199,0.016093,0.019804,0.003003,-0.012576,0.009582,-0.002233,5,cluster6
-0.015683,-0.028451,-0.04706,-0.077237,-0.010358,0.002002,0.026961,0.015958,-0.037885,-0.010717,-0.037532,6,cluster2
-0.015683,-0.028451,-0.04706,-0.077237,-0.010358,0.002002,0.026961,0.015958,-0.037885,-0.010717,-0.037532,6,cluster2
-0.022937,-0.022653,-0.036577,-0.040636,0.010626,0.027796,0.034556,-0.021026,0.007227,-0.017726,-0.002299,6,cluster6
-0.019164,-0.04641,-0.03499,-0.0678,0.009308,0.001349,-0.021068,0.003941,-0.031308,-0.009196,0.008805,6,cluster4
-0.022937,-0.022653,-0.036577,-0.040636,0.010626,0.027796,0.034556,-0.021026,0.007227,-0.017726,-0.002299,6,cluster6
-0.02037,-0.013893,-0.035896,-0.064941,0.002416,0.021129,0.014936,-0.006657,-0.024135,-0.01559,-0.002452,4,cluster6
-0.02037,-0.013893,-0.035896,-0.064941,0.002416,0.021129,0.014936,-0.006657,-0.024135,-0.01559,-0.002452,4,cluster6
-0.021691,-0.018728,-0.025145,-0.072916,0.003787,0.016406,0.031202,-0.010154,-0.048539,-0.01025,-0.007519,5,cluster2
-0.018382,-0.030348,-0.035444,-0.073323,0.018061,0.004116,0.01957,-0.007168,-0.015473,-0.0123,-0.03571,6,cluster1
-0.020158,-0.01807,-0.030674,-0.038031,0.013875,0.011124,0.014647,-0.029089,-0.016415,-0.003035,0.010338,5,cluster6
0.006263,-0.021455,-0.057003,-0.05572,0.005712,0.000455,0.000028,-0.002916,-0.011318,-0.011174,-0.028485,5,cluster5
0.000628,-0.007585,-0.033803,-0.076433,0.006918,0.016375,-0.009263,0.012585,-0.044593,-0.000489,-0.011963,4,cluster2
0.000628,-0.007585,-0.033803,-0.076433,0.006918,0.016375,-0.009263,0.012585,-0.044593,-0.000489,-0.011963,4,cluster2
-0.019629,0.010574,-0.029497,-0.062109,0.022065,0.002306,0.00495,0.016575,-0.035875,-0.004355,-0.028198,6,cluster2
-0.008841,-0.009071,-0.046726,-0.050008,0.020896,-0.008674,0.00902,0.001894,-0.00881,-0.013466,-0.031143,6,cluster5
-0.022485,-0.038048,-0.032365,-0.084927,0.025848,-0.006766,0.028279,0.005466,-0.021707,-0.010933,-0.029239,7,cluster1
-0.01692,-0.009089,-0.033324,-0.058213,0.019627,0.005109,0.018213,-0.016004,-0.009136,-0.010159,-0.01823,6,cluster6
-0.015689,-0.042661,-0.034152,-0.03586,0.004488,0.015204,-0.009919,-0.00078,-0.03078,-0.005518,-0.001768,5,cluster5
-0.015792,-0.025251,-0.056094,-0.031138,0.021608,-0.008507,0.001933,0.000452,-0.00216,-0.00905,-0.022523,6,cluster5
-0.006176,-0.017387,-0.041397,-0.059619,-0.008007,-0.00318,0.011015,-0.006952,-0.007543,0.0274,-0.009875,6,cluster3
-0.019117,-0.038516,-0.034752,-0.087207,0.022547,-0.006591,0.024331,0.003061,-0.018894,-0.012951,-0.031897,7,cluster1
-0.020534,-0.035593,-0.044069,-0.067158,-0.021765,-0.008565,0.032763,-0.004183,-0.039873,0.014053,-0.017182,7,cluster3
-0.015145,-0.019884,-0.040826,-0.070638,0.001955,-0.000288,-0.007071,0.003349,-0.017971,-0.014141,-0.025227,6,cluster4
-0.010848,-0.012199,-0.044388,-0.053724,0.020045,-0.014009,0.006501,0.015308,-0.014196,-0.040413,-0.01648,6,cluster5
0.001393,-0.018341,-0.053364,-0.033375,0.027334,-0.012727,-0.004056,-0.008615,-0.010408,-0.000288,-0.030884,5,cluster5
-0.017613,-0.015987,-0.036568,-0.065372,0.012871,0.018343,0.016615,-0.002072,-0.017423,-0.029305,-0.003412,5,cluster6
-0.021463,-0.02375,-0.032657,-0.072779,0.024661,0.013082,0.023397,0.005072,-0.034533,-0.002982,-0.049246,5,cluster2
-0.017613,-0.015987,-0.036568,-0.065372,0.012871,0.018343,0.016615,-0.002072,-0.017423,-0.029305,-0.003412,5,cluster6
-0.021395,-0.03323,-0.036566,-0.071986,0.004576,-0.008729,0.007594,-0.006489,-0.016273,0.003499,-0.037145,7,cluster4
-0.006182,-0.014505,-0.037239,-0.063756,0.006499,-0.001435,-0.004287,-0.012897,-0.018667,0.021576,-0.017793,6,cluster8
-0.02396,-0.000859,-0.045078,-0.074371,0.002924,-0.021095,0.004408,0.004311,-0.001285,-0.003863,-0.028321,6,cluster4
0.02166,-0.022236,-0.039861,-0.07385,0.011605,0.021487,0.011456,0.010228,-0.003195,-0.029209,-0.013351,4,cluster5
-0.017898,-0.015054,-0.044559,-0.055879,0.021748,-0.002579,0.038712,-0.010811,-0.014156,0.001185,-0.021499,5,cluster6
-0.007218,-0.020241,-0.044486,-0.07203,-0.003464,0.004843,0.015309,0.001931,-0.023669,0.011283,-0.020121,7,cluster3
-0.013907,-0.025213,-0.023888,-0.066413,0.004383,0.014936,0.01394,0.001004,-0.04609,-0.023242,-0.033292,6,cluster2
-0.013059,-0.020395,-0.032704,-0.045446,-0.001968,0.019499,0.030003,-0.027102,-0.011743,-0.00699,0.009248,6,cluster6
-0.004752,-0.003035,-0.038556,-0.064695,-0.001773,0.000583,0.015188,-0.016865,-0.003888,-0.007405,-0.010612,6,cluster3
-0.004752,-0.003035,-0.038556,-0.064695,-0.001773,0.000583,0.015188,-0.016865,-0.003888,-0.007405,-0.010612,6,cluster3
-0.00765,-0.011633,-0.026804,-0.075866,-0.000107,-0.003374,0.004763,-0.007877,-0.009076,0.003635,-0.015739,5,cluster3
-0.022144,-0.023614,-0.022347,-0.062386,0.018336,0.011001,0.021447,-0.003599,-0.044767,-0.029292,-0.025167,5,cluster2
-0.013907,-0.025213,-0.023888,-0.066413,0.004383,0.014936,0.01394,0.001004,-0.04609,-0.023242,-0.033292,6,cluster2
-0.015837,-0.027903,-0.021987,-0.066916,0.010578,0.018483,0.017393,-0.007528,-0.044067,-0.027169,-0.025981,5,cluster2
-0.007025,-0.018758,-0.0479,-0.082284,0.007483,-0.004188,0.009162,0.007444,-0.02527,0.002545,-0.01974,6,cluster2
-0.013115,-0.027284,-0.031201,-0.0796,-0.003299,0.015731,0.012144,-0.002773,-0.017942,-0.01001,-0.044616,6,cluster4
0.004227,-0.024971,-0.046462,-0.073375,0.022146,0.004477,-0.009191,0.00777,-0.009872,-0.018644,-0.005301,5,cluster5
-0.007283,0.000884,-0.046321,-0.069629,-0.006534,0.005706,0.00837,0.002155,-0.006402,-0.001349,-0.008691,5,cluster3
-0.005427,-0.013435,-0.0546,-0.043014,0.015507,-0.008823,0.000129,-0.00316,-0.008072,-0.005273,-0.031905,6,cluster5
-0.028334,-0.027946,-0.043096,-0.026731,0.010145,0.006931,0.008382,-0.014223,-0.023125,-0.014926,-0.012444,5,cluster6
-0.007283,0.000884,-0.046321,-0.069629,-0.006534,0.005706,0.00837,0.002155,-0.006402,-0.001349,-0.008691,5,cluster3
0.01348,-0.039595,-0.054179,-0.050345,0.006461,0.013833,0.007845,-0.00549,-0.019353,-0.001008,0.007581,5,cluster5
-0.032441,-0.030991,-0.059441,-0.045564,-0.006507,-0.023415,0.005244,0.008,-0.016334,0.011515,-0.040475,7,cluster4
-0.032441,-0.030991,-0.059441,-0.045564,-0.006507,-0.023415,0.005244,0.008,-0.016334,0.011515,-0.040475,7,cluster4
-0.00167,-0.026115,-0.052427,-0.019401,0.016227,-0.008549,-0.000008,-0.007383,-0.035557,-0.003329,-0.010332,5,cluster5
-0.033982,-0.031763,-0.058974,-0.044469,-0.002507,-0.026382,0.004108,0.010999,-0.017249,0.010392,-0.039787,7,cluster4
-0.032441,-0.030991,-0.059441,-0.045564,-0.006507,-0.023415,0.005244,0.008,-0.016334,0.011515,-0.040475,7,cluster4
0.00387,-0.026994,-0.045207,-0.077484,-0.008238,0.004451,0.025335,0.006678,-0.024035,-0.005304,-0.02321,6,cluster3
0.00387,-0.026994,-0.045207,-0.077484,-0.008238,0.004451,0.025335,0.006678,-0.024035,-0.005304,-0.02321,6,cluster3
0.009,-0.009873,-0.060856,-0.077031,-0.015134,0.000529,0.019339,0.019014,-0.013875,-0.020207,-0.033333,6,cluster3
-0.016074,0.005714,-0.036154,-0.047568,0.013835,0.006792,0.018964,-0.003915,-0.009321,-0.038262,-0.022881,5,cluster6
-0.01413,-0.032319,-0.04205,-0.084773,-0.007902,-0.004385,0.032208,-0.001183,-0.03046,0.003341,-0.02848,7,cluster1
-0.013111,-0.018322,-0.04085,-0.080227,0.013085,-0.010643,0.01516,-0.002631,-0.020935,0.004607,-0.031215,5,cluster8
-0.006382,-0.007089,-0.051045,-0.048913,0.014437,-0.006296,0.005151,0.000347,-0.014795,-0.010218,-0.032683,6,cluster5
-0.020778,-0.021262,-0.036221,-0.069514,-0.000555,0.003232,0.005077,-0.016169,-0.015165,-0.007017,-0.011913,6,cluster4
-0.013111,-0.018322,-0.04085,-0.080227,0.013085,-0.010643,0.01516,-0.002631,-0.020935,0.004607,-0.031215,5,cluster8
-0.015927,-0.027057,-0.03647,-0.077358,0.010497,-0.004746,0.036251,-0.000996,-0.031663,0.01798,-0.031284,6,cluster1
-0.025376,0.003708,-0.053669,-0.062014,0.00817,-0.023135,0.011871,0.01503,-0.021498,0.004453,-0.030072,5,cluster2
-0.013462,0.00506,-0.056608,-0.020301,0.014789,-0.024021,0.015441,-0.005088,-0.02227,0.005272,-0.022376,6,cluster6
-0.010104,-0.010923,-0.047969,-0.034194,0.021415,-0.014644,0.009584,-0.004351,-0.008254,-0.014051,-0.033186,5,cluster5
-0.010404,-0.009942,-0.04599,-0.042798,0.014692,-0.010029,0.008977,-0.005518,-0.013348,-0.0113,-0.031864,5,cluster6
-0.024052,-0.036841,-0.044165,-0.085031,0.012811,-0.032805,0.022965,0.003151,-0.013218,0.002676,-0.024596,7,cluster1
-0.034461,-0.024091,-0.032175,-0.059015,0.017422,0.018397,0.028606,-0.014385,-0.022251,-0.027686,-0.006794,5,cluster6
-0.007373,-0.018247,-0.047686,-0.041173,-0.015809,0.031465,0.012734,-0.018617,-0.010722,-0.011832,-0.019022,7,cluster6
0.010937,-0.007378,-0.048362,-0.056477,-0.018874,0.003456,0.006782,-0.017592,-0.000765,0.025508,-0.016089,6,cluster3
-0.002991,0.005754,-0.05137,-0.097197,0.008503,0.010041,-0.000774,0.038441,-0.012275,-0.020388,-0.005817,4,cluster2
-0.021184,-0.019173,-0.04265,-0.054735,0.017761,0.000176,0.037875,-0.012828,-0.011008,-0.000073,-0.020503,5,cluster6
0.009422,-0.019644,-0.034976,-0.093279,0.027566,0.011554,0.004121,0.024804,-0.031541,-0.020907,-0.025203,5,cluster2
-0.012034,-0.020234,-0.029524,-0.064441,-0.000169,0.015058,-0.011016,0.004614,-0.018977,-0.021243,-0.043826,5,cluster4
-0.032991,-0.034063,-0.050236,-0.058002,-0.004942,-0.034037,0.013226,0.010957,-0.020343,0.003718,-0.029158,6,cluster4
-0.012034,-0.020234,-0.029524,-0.064441,-0.000169,0.015058,-0.011016,0.004614,-0.018977,-0.021243,-0.043826,5,cluster4
-0.030197,-0.008841,-0.030768,-0.044301,0.018799,-0.010756,0.00419,-0.014601,-0.012602,-0.021862,0.000014,6,cluster6
-0.037627,-0.037422,-0.046146,-0.048531,-0.006738,-0.016007,0.004972,0.005253,-0.021299,0.010488,-0.038889,7,cluster4
-0.026909,-0.014324,-0.042935,-0.040005,0.014989,-0.01732,0.005869,-0.019407,-0.007779,-0.01427,-0.006464,5,cluster6
-0.032991,-0.034063,-0.050236,-0.058002,-0.004942,-0.034037,0.013226,0.010957,-0.020343,0.003718,-0.029158,6,cluster4
-0.025818,-0.029629,-0.039126,-0.073765,0.003913,-0.0201,0.008582,0.006466,-0.02141,-0.000786,-0.016073,7,cluster4
-0.007426,-0.033776,-0.031709,-0.084205,-0.000628,-0.002302,0.035799,-0.002783,-0.037751,0.0184,-0.0146,6,cluster1
-0.007426,-0.033776,-0.031709,-0.084205,-0.000628,-0.002302,0.035799,-0.002783,-0.037751,0.0184,-0.0146,6,cluster1
-0.015931,-0.03202,-0.053443,-0.037958,0.005065,0.000217,-0.004211,-0.006537,-0.006691,-0.00732,-0.012596,5,cluster5
-0.000751,-0.009983,-0.052247,-0.046202,0.016947,-0.009072,0.001012,-0.003269,-0.010195,-0.013077,-0.031698,5,cluster5
0.013103,-0.027912,-0.058405,-0.047562,0.01698,0.006471,0.010756,0.00042,-0.018434,0.000411,-0.003371,5,cluster5
-0.011574,-0.041996,-0.03761,-0.080643,0.012295,-0.009644,0.021152,-0.012173,-0.020235,0.014112,-0.018721,5,cluster1
-0.041575,-0.03817,-0.040971,-0.040041,0.005364,-0.011084,0.007981,-0.017487,-0.015908,-0.001646,-0.00156,7,cluster6
-0.041575,-0.03817,-0.040971,-0.040041,0.005364,-0.011084,0.007981,-0.017487,-0.015908,-0.001646,-0.00156,7,cluster6
-0.013685,-0.010392,-0.040089,-0.072134,0.010481,-0.016747,0.032464,0.003231,-0.020384,0.00122,-0.030412,7,cluster1
0.000714,-0.013331,-0.056243,-0.057705,0.004635,0.010692,0.005882,0.009064,-0.012005,-0.000931,-0.013023,6,cluster3
-0.011304,-0.008128,-0.039747,-0.036443,0.012015,0.005811,0.028883,-0.025665,-0.012904,-0.012465,0.012343,5,cluster6
-0.013685,-0.010392,-0.040089,-0.072134,0.010481,-0.016747,0.032464,0.003231,-0.020384,0.00122,-0.030412,7,cluster1
-0.041575,-0.03817,-0.040971,-0.040041,0.005364,-0.011084,0.007981,-0.017487,-0.015908,-0.001646,-0.00156,7,cluster6
-0.000657,0.035197,-0.059244,-0.036514,0.008141,-0.042576,-0.003201,-0.00658,0.007378,0.027795,-0.018687,5,cluster3
-0.02261,-0.003321,-0.018131,-0.074931,0.016185,-0.003077,0.016336,-0.005166,-0.034192,0.006048,-0.03252,7,cluster8
-0.014308,-0.012392,-0.020167,-0.069787,0.024786,0.007161,0.008293,-0.022916,-0.010968,-0.021008,-0.037911,6,cluster8
-0.020404,0.011218,-0.038423,-0.099942,0.039239,-0.029093,0.01568,0.029552,0.009303,-0.021699,-0.022962,5,cluster1
0.014195,-0.016129,-0.046466,-0.084656,0.014236,-0.010959,0.014631,0.008683,-0.009811,0.000578,-0.009637,6,cluster3
-0.006959,-0.02145,-0.040245,-0.08051,0.012583,-0.020063,0.0276,0.000199,-0.028296,0.003622,-0.023229,7,cluster1
-0.022546,0.003397,-0.042332,-0.041044,0.019077,0.000234,0.023358,0.008154,-0.004386,-0.023254,0.003155,5,cluster6
-0.008261,-0.002305,-0.033052,-0.049534,0.008332,0.005408,0.010666,-0.017066,-0.020744,-0.012851,-0.015795,5,cluster6
-0.015314,-0.056922,-0.047548,-0.020782,-0.00076,0.011009,-0.030109,0.001286,-0.040078,-0.02738,-0.005476,5,cluster5
-0.039239,-0.037182,-0.034344,-0.085878,0.009787,0.007939,0.044245,0.030549,-0.035931,-0.001775,-0.028435,6,cluster1
-0.015314,-0.056922,-0.047548,-0.020782,-0.00076,0.011009,-0.030109,0.001286,-0.040078,-0.02738,-0.005476,5,cluster5
-0.027361,-0.026713,-0.035551,-0.07082,0.010102,-0.015554,0.015247,-0.00189,-0.039468,0.013714,-0.033204,6,cluster2
-0.038679,-0.023799,-0.028416,-0.064437,0.000145,-0.005157,0.021681,0.015717,-0.060819,0.007837,-0.030665,6,cluster2
-0.022918,-0.033941,-0.048478,-0.074279,-0.006103,-0.010305,0.010821,0.006393,-0.038676,0.007888,-0.024688,6,cluster4
-0.021463,-0.02224,-0.042758,-0.043747,0.022404,-0.001593,0.039409,-0.027221,-0.010379,0.000358,-0.018257,5,cluster6
-0.037341,-0.037386,-0.035797,-0.050769,-0.014317,0.013255,-0.010503,0.009127,-0.024982,0.005842,-0.001649,5,cluster4
-0.016317,-0.009697,-0.029343,-0.078995,0.009015,0.014884,0.010841,0.006683,-0.030573,-0.014418,-0.022308,5,cluster2
-0.049583,-0.006734,-0.040304,-0.046494,0.016749,0.033504,0.036842,0.011074,-0.003443,0.007131,-0.033051,6,cluster7
-0.023317,-0.01179,-0.028399,-0.055146,0.010496,0.002236,0.018707,-0.012674,-0.017782,0.017915,-0.020724,7,cluster8
-0.011773,-0.016141,-0.052684,-0.050758,0.010446,0.005725,0.004902,0.013315,-0.015528,-0.003097,-0.015193,5,cluster5
0.012664,-0.012904,-0.050101,-0.076856,0.021521,0.005017,0.009406,0.040252,0.00114,-0.016693,0.002431,5,cluster5
-0.016945,-0.02463,-0.052042,-0.080362,0.009919,-0.021973,0.047535,0.009786,-0.043733,0.009591,-0.031464,7,cluster1
-0.005291,0.003521,-0.052414,-0.047454,0.002246,-0.003049,0.007129,-0.010094,-0.014827,-0.002126,-0.001596,5,cluster6
-0.025203,0.004737,-0.040019,-0.062657,0.033276,0.009297,-0.006929,0.014813,0.008146,-0.02967,-0.050562,5,cluster8
-0.037534,-0.012223,-0.043537,-0.050969,-0.009351,-0.013523,-0.007187,0.004091,-0.015736,-0.017852,-0.033777,4,cluster4
-0.034587,-0.03328,-0.046991,-0.052868,0.002401,-0.01386,0.003463,0.004722,-0.015597,0.016265,-0.032878,7,cluster4
-0.020516,-0.031481,-0.035917,-0.077246,0.008752,-0.004723,0.032927,-0.000452,-0.033431,0.019154,-0.029479,6,cluster1
-0.020384,-0.021216,-0.041771,-0.072406,0.005669,-0.005293,0.013992,0.014091,-0.018579,-0.013991,-0.044414,6,cluster4
-0.026481,-0.021586,-0.054719,-0.055527,-0.012225,-0.01615,0.00957,0.018178,-0.02655,0.006804,-0.024521,6,cluster4
-0.012134,-0.018989,-0.032027,-0.0671,-0.01496,0.010654,0.035117,0.002034,-0.041575,0.005837,-0.035847,8,cluster3
-0.024544,-0.039976,-0.044045,-0.076977,0.016716,-0.012543,0.035959,-0.008517,-0.020242,0.010349,-0.019722,7,cluster1
-0.012034,-0.019771,-0.020748,-0.072244,0.030219,0.015369,-0.006866,0.003574,-0.034772,-0.004731,0.007044,5,cluster8
-0.010944,-0.043064,-0.041131,-0.090289,0.027609,-0.012936,0.03441,0.004538,-0.006518,-0.003589,-0.039477,7,cluster1
-0.056417,-0.05288,-0.04101,-0.099813,-0.014603,-0.012508,-0.003187,0.065629,-0.048519,-0.053011,-0.008995,6,cluster4
-0.004472,-0.013861,-0.044239,-0.046939,0.013269,0.001587,0.002785,-0.00493,-0.015021,-0.003484,-0.022936,5,cluster5
-0.010944,-0.043064,-0.041131,-0.090289,0.027609,-0.012936,0.03441,0.004538,-0.006518,-0.003589,-0.039477,7,cluster1
-0.014459,-0.032259,-0.03235,-0.092306,0.013882,0.001684,0.03481,0.017827,-0.04437,0.010633,0.002344,6,cluster1
-0.033424,-0.028791,-0.041163,-0.056582,-0.020803,-0.009204,0.010986,0.004067,-0.037763,0.008562,-0.031023,6,cluster4
0.004444,-0.030905,-0.046747,-0.076393,0.012777,-0.000138,0.038866,-0.004291,-0.013147,-0.002616,-0.045341,6,cluster1
-0.01288,0.001981,-0.032655,-0.057706,0.003485,0.007829,0.009057,-0.011077,-0.033977,0.009222,-0.00781,6,cluster3
-0.028631,-0.004394,-0.054587,-0.04137,-0.012245,0.007606,0.011085,-0.00266,-0.02281,-0.003635,-0.011878,6,cluster6
-0.014156,-0.038629,-0.038263,-0.083303,0.00365,0.012387,0.037453,-0.002568,-0.029906,-0.024265,-0.026172,6,cluster1
-0.013675,-0.020437,-0.035476,-0.076991,0.011104,-0.008911,0.012351,-0.007206,-0.020275,0.006126,-0.030614,6,cluster8
-0.003701,-0.022782,-0.044226,-0.06562,0.002205,-0.00213,0.028205,-0.004554,-0.032277,0.013352,-0.029683,7,cluster3
-0.005529,-0.0073,-0.044488,-0.042396,0.016085,-0.005417,0.006459,-0.007412,-0.013053,-0.002375,-0.025093,5,cluster5
-0.028631,-0.004394,-0.054587,-0.04137,-0.012245,0.007606,0.011085,-0.00266,-0.02281,-0.003635,-0.011878,6,cluster6
-0.003804,-0.004816,-0.040877,-0.063341,-0.004349,0.001933,0.001643,0.00327,-0.019499,0.000508,-0.012081,6,cluster3
-0.005135,-0.024659,-0.040144,-0.064032,0.008601,-0.000772,0.035544,-0.013244,-0.014147,-0.00231,-0.008184,6,cluster1
-0.005135,-0.024659,-0.040144,-0.064032,0.008601,-0.000772,0.035544,-0.013244,-0.014147,-0.00231,-0.008184,6,cluster1
-0.006343,-0.0353,-0.036868,-0.065227,0.009505,-0.001808,0.038443,-0.021286,-0.005755,-0.002657,-0.019858,6,cluster1
0.002452,-0.028158,-0.055079,-0.025859,0.004581,0.0134,0.010463,-0.022319,-0.012716,-0.009949,-0.010334,6,cluster6
0.012884,-0.022874,-0.044444,-0.059987,-0.013988,0.00205,0.000668,0.00381,-0.01747,-0.016144,-0.03562,6,cluster3
-0.01153,-0.008533,-0.03858,-0.039757,0.018558,-0.000928,0.015883,-0.02579,-0.017296,0.001899,0.008828,5,cluster6
-0.01153,-0.008533,-0.03858,-0.039757,0.018558,-0.000928,0.015883,-0.02579,-0.017296,0.001899,0.008828,5,cluster6
-0.043784,-0.003717,-0.052621,-0.037776,0.038918,0.044657,0.029314,0.0341,0.014396,0.024385,-0.03313,6,cluster7
-0.042783,-0.005888,-0.051009,-0.038518,0.038712,0.047893,0.028678,0.033863,0.013614,0.023983,-0.033387,6,cluster7
-0.01153,-0.008533,-0.03858,-0.039757,0.018558,-0.000928,0.015883,-0.02579,-0.017296,0.001899,0.008828,5,cluster6
-0.006984,-0.010185,-0.0445,-0.042812,0.018281,-0.004318,0.002918,-0.006111,-0.016109,-0.000779,-0.027152,6,cluster5
-0.044808,-0.007324,-0.037972,-0.036018,0.008216,-0.011717,-0.009862,-0.003816,-0.027408,-0.016275,-0.004955,5,cluster6
-0.011139,-0.006508,-0.046452,-0.045016,0.014452,-0.0073,0.004228,-0.003778,-0.016344,-0.003288,-0.026462,6,cluster5
-0.02599,-0.013522,-0.036576,-0.055886,0.001384,0.000153,0.006938,0.002217,-0.027221,-0.017296,-0.029707,6,cluster6
-0.01268,-0.056963,-0.048082,-0.033503,0.001005,0.009438,-0.016494,0.004356,-0.033497,-0.027684,-0.001753,5,cluster5
-0.026293,-0.015688,-0.016887,-0.076569,0.013519,0.000107,0.000985,0.000927,-0.023396,0.000145,-0.022209,6,cluster8
-0.013515,-0.012977,-0.041307,-0.052407,0.007158,-0.006854,0.034877,-0.001626,-0.031676,-0.006405,-0.040594,6,cluster6
-0.006126,-0.018008,-0.048431,-0.054677,-0.009684,-0.001637,0.021342,0.001376,-0.017987,0.009801,-0.033822,6,cluster3
-0.028433,-0.040714,-0.040446,-0.071958,-0.006227,-0.013614,0.008356,0.010202,-0.017677,0.004851,-0.01152,7,cluster4
-0.005101,0.011832,-0.063508,-0.072633,0.000582,0.012439,-0.010069,-0.001356,-0.016614,-0.005925,-0.020316,5,cluster3
0.004309,-0.007137,-0.06587,-0.082923,0.012572,0.007592,-0.013986,0.021482,-0.034576,-0.019488,-0.006459,5,cluster2
0.002442,-0.026204,-0.039506,-0.075053,0.00699,0.01017,0.003989,0.029461,-0.026596,-0.01876,-0.011616,5,cluster2
-0.028433,-0.040714,-0.040446,-0.071958,-0.006227,-0.013614,0.008356,0.010202,-0.017677,0.004851,-0.01152,7,cluster4
-0.025417,-0.013544,-0.04345,-0.054146,0.009644,-0.005373,0.024256,0.005374,-0.021182,-0.006161,-0.014191,6,cluster6
-0.029164,-0.004145,-0.052243,-0.040835,0.024049,-0.020797,0.022966,0.00842,-0.006473,-0.018309,-0.021908,6,cluster6
-0.024854,-0.01324,-0.031036,-0.052533,0.001361,0.006135,0.022046,-0.005942,-0.028245,0.005837,-0.00409,7,cluster6
0.008378,-0.024094,-0.04818,-0.06578,0.03766,0.010832,0.016676,0.021526,-0.012471,-0.012405,0.019261,5,cluster5
-0.036697,-0.004993,-0.031225,-0.056562,-0.000314,-0.004199,-0.014435,0.009733,-0.028806,-0.005529,-0.025662,6,cluster4
0.000111,-0.026583,-0.04324,-0.065011,-0.006498,-0.000013,0.026341,0.003048,-0.027465,0.01509,-0.001574,6,cluster3
0.000111,-0.026583,-0.04324,-0.065011,-0.006498,-0.000013,0.026341,0.003048,-0.027465,0.01509,-0.001574,6,cluster3
