@relation cars-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-weka.filters.supervised.attribute.NominalToBinary_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A22-N200-T1.0E-4

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute Source_11 numeric
@attribute Source_12 numeric
@attribute Source_13 numeric
@attribute Source_14 numeric
@attribute Source_15 numeric
@attribute Source_16 numeric
@attribute Source_17 numeric
@attribute Source_18 numeric
@attribute Source_19 numeric
@attribute Source_20 numeric
@attribute class {1,2,3,4}

@data
-0.0052,0.052104,-0.019995,0.023478,-0.000605,0.047868,-0.02123,0.033796,0.001534,0.021517,0.005284,0.001017,-0.021191,0.021923,0.022603,-0.022744,0.027867,-0.002714,0.015797,0.017197,0.029479,1
-0.03051,0.040255,-0.014298,0.035147,0.017531,0.045944,-0.002835,0.04204,0.016513,0.014618,0.001945,0.016673,-0.006931,0.000097,0.029014,0.014319,0.033835,-0.011045,0.017745,0.000155,0.029858,1
-0.0052,0.036479,-0.06101,0.042033,0.008672,0.015642,-0.011952,-0.011126,-0.031181,0.041415,-0.025966,0.038005,-0.029492,0.018017,0.006001,-0.021767,-0.019008,0.017794,-0.006175,0.007797,-0.014466,1
-0.03051,0.02463,-0.055314,0.053702,0.026809,0.013717,0.006443,-0.002882,-0.016202,0.034515,-0.029305,0.05366,-0.015232,-0.003809,0.012412,0.015295,-0.01304,0.009462,-0.004228,-0.009245,-0.014087,2
-0.012008,0.020373,-0.033553,0.018494,0.044343,0.001235,-0.030594,-0.007757,-0.016711,0.022993,-0.033096,0.062389,-0.011511,0.029944,0.018292,-0.001619,0.001517,0.003132,0.02644,0.017543,-0.023244,1
-0.011059,0.038921,-0.055151,-0.001912,0.024786,0.021501,-0.030263,-0.01552,-0.023856,0.035189,-0.024501,0.024394,-0.026562,0.033642,0.011861,-0.008096,-0.003383,0.005099,0.013966,0.019882,-0.020326,1
-0.036369,0.027071,-0.049454,0.009756,0.042922,0.019577,-0.011868,-0.007276,-0.008878,0.02829,-0.02784,0.040049,-0.012302,0.011816,0.018271,0.028967,0.002585,-0.003233,0.015914,0.00284,-0.019947,2
-0.000289,0.039416,-0.004256,0.051697,0.040437,0.020278,-0.033279,0.003473,-0.032336,0.022993,-0.018936,0.043407,-0.004187,0.006507,0.015362,-0.016268,0.00933,-0.012493,0.031689,0.014858,-0.005666,1
0.00066,0.057964,-0.025854,0.031291,0.020879,0.040544,-0.032949,-0.00429,-0.039481,0.035189,-0.010341,0.005412,-0.019238,0.010204,0.008931,-0.022744,0.004429,-0.010526,0.019215,0.017197,-0.002747,2
-0.02465,0.046114,-0.020158,0.04296,0.039016,0.03862,-0.014553,0.003954,-0.024503,0.02829,-0.01368,0.021067,-0.004978,-0.011621,0.015342,0.014319,0.010398,-0.018858,0.021163,0.000155,-0.002369,2
0.016285,0.018901,-0.062963,0.026408,0.014532,0.031267,0.017344,0.009382,-0.014579,0.03995,-0.018154,0.028483,-0.038281,0.041454,0.000142,-0.02958,-0.005337,0.006075,-0.009593,-0.008316,0.000182,1
0.009477,0.002795,-0.035506,0.001893,0.050203,0.01686,-0.001297,0.012751,-0.000109,0.021528,-0.025284,0.052868,-0.0203,0.053382,0.012433,-0.008455,0.015189,-0.006634,0.023022,0.00143,-0.008596,1
0.010425,0.021343,-0.057104,-0.018514,0.030645,0.037126,-0.000966,0.004987,-0.007255,0.033724,-0.016689,0.014872,-0.035351,0.057079,0.006001,-0.014931,0.010288,-0.004667,0.010548,0.003769,-0.005677,1
-0.014885,0.009493,-0.051408,-0.006845,0.048781,0.035202,0.017429,0.013231,0.007724,0.026825,-0.020028,0.030528,-0.021091,0.035254,0.012412,0.022131,0.016257,-0.012999,0.012496,-0.013273,-0.005298,2
0.021196,0.021838,-0.00621,0.034119,0.046296,0.035903,-0.003983,0.024958,-0.014758,0.021528,-0.011124,0.033886,-0.012976,0.029944,0.009503,-0.02408,0.023002,-0.020306,0.028271,-0.001255,0.008982,1
-0.003166,0.028536,-0.022111,0.025381,0.044875,0.054245,0.014744,0.025438,-0.006924,0.026825,-0.005867,0.011546,-0.013767,0.011816,0.009482,0.006506,0.02407,-0.02667,0.017745,-0.015959,0.01228,2
-0.013012,0.016948,-0.053198,0.036174,-0.016718,0.003435,-0.015859,0.008405,0.016671,-0.007414,0.017003,0.016032,-0.04414,0.016063,-0.015483,-0.017861,0.006382,0.015841,0.002126,-0.004898,0.026549,1
-0.038322,0.005099,-0.047501,0.047842,0.001418,0.00151,0.002537,0.016649,0.03165,-0.014313,0.013664,0.031688,-0.02988,-0.005762,-0.009072,0.019201,0.012351,0.007509,0.004073,-0.02194,0.026928,1
-0.01982,0.000842,-0.025741,0.013611,0.018953,-0.010972,-0.0345,0.011286,0.031141,-0.025835,0.009384,0.040417,-0.02616,0.027015,-0.003192,0.002287,0.025932,0.003132,0.034863,0.004848,0.017771,1
-0.018872,0.019389,-0.047338,-0.006795,-0.000605,0.009294,-0.034169,0.003523,0.023995,-0.013639,0.017979,0.002421,-0.041211,0.030712,-0.009624,-0.004189,0.021031,0.005099,0.022389,0.007187,0.02069,1
-0.044182,0.00754,-0.041642,0.004874,0.017531,0.00737,-0.015774,0.011767,0.038974,-0.020538,0.01464,0.018077,-0.02695,0.008886,-0.003213,0.032873,0.026999,-0.003233,0.024337,-0.009855,0.021069,1
-0.008101,0.019885,0.003556,0.045838,0.015046,0.008071,-0.037186,0.023004,0.016492,-0.025835,0.024032,0.021435,-0.018836,0.002601,-0.006122,-0.012361,0.032767,-0.012493,0.03999,0.002163,0.035349,1
-0.007153,0.038432,-0.018041,0.025432,-0.004511,0.028337,-0.036855,0.015241,0.009347,-0.013639,0.032628,-0.016561,-0.033886,0.006298,-0.012554,-0.018838,0.027867,-0.010526,0.027516,0.004501,0.038268,1
-0.032463,0.026583,-0.012345,0.0371,0.013625,0.026413,-0.01846,0.023485,0.024326,-0.020538,0.029289,-0.000905,-0.019626,-0.015528,-0.006143,0.018225,0.033835,-0.018858,0.029464,-0.012541,0.038647,1
-0.032463,0.011935,-0.053361,0.055655,0.020949,-0.005814,-0.010159,-0.021437,-0.008389,-0.001129,-0.001961,0.036082,-0.027927,-0.017481,-0.021768,0.019201,-0.011087,0.00165,0.007491,-0.02194,-0.005298,2
-0.013961,0.007678,-0.0316,0.021424,0.038484,-0.018296,-0.047195,-0.026312,-0.008898,-0.012651,-0.005753,0.044811,-0.024207,0.017249,-0.015888,0.002287,0.002494,-0.002727,0.038159,0.004848,-0.014455,1
-0.002242,0.027698,-0.002303,0.05365,0.034578,0.000747,-0.049881,-0.014105,-0.024523,-0.012651,0.008407,0.025829,-0.016883,-0.005212,-0.018817,-0.012361,0.00933,-0.016399,0.043408,0.002163,0.003123,1
-0.001293,0.046245,-0.023901,0.033244,0.01502,0.021013,-0.04955,-0.021868,-0.031669,-0.000456,0.017003,-0.012166,-0.031933,-0.001515,-0.025249,-0.018838,0.004429,-0.014433,0.030934,0.004501,0.006042,2
-0.026604,0.034396,-0.018204,0.044913,0.033156,0.019089,-0.031155,-0.013624,-0.01669,-0.007355,0.013664,0.003489,-0.017673,-0.02334,-0.018838,0.018225,0.010398,-0.022764,0.032882,-0.012541,0.006421,2
-0.012932,-0.00662,-0.055314,0.04003,0.026809,0.009811,0.020115,-0.000929,0.008212,-0.003082,0.005851,0.026561,-0.036716,0.005957,-0.027627,0.011389,0.002585,-0.008116,0.004073,-0.038053,0.00935,2
0.005571,-0.010877,-0.033553,0.004822,0.044343,-0.002671,-0.016922,-0.005804,0.007703,-0.014604,0.00206,0.03529,-0.032996,0.040687,-0.021747,-0.004549,0.016166,-0.01347,0.034741,-0.011265,0.000193,1
0.006519,0.007671,-0.055151,-0.015584,0.024786,0.017595,-0.016591,-0.013567,0.000558,-0.002409,0.010655,-0.002706,-0.048046,0.044384,-0.028179,-0.011025,0.011265,-0.011503,0.022267,-0.008926,0.003112,2
-0.018791,-0.004179,-0.049454,-0.003915,0.042922,0.015671,0.001804,-0.005323,0.015536,-0.009308,0.007316,0.01295,-0.033786,0.022558,-0.021768,0.026037,0.017234,-0.019835,0.024215,-0.025968,0.003491,2
0.017289,0.008166,-0.004256,0.036072,0.040437,0.016372,-0.019608,0.005426,-0.006945,-0.014604,0.01622,0.016308,-0.025672,0.018226,-0.024677,-0.020174,0.024955,-0.028118,0.03999,-0.013951,0.017771,1
0.018238,0.026714,-0.025854,0.015666,0.020879,0.036638,-0.019277,-0.002337,-0.014091,-0.002409,0.024815,-0.021688,-0.040722,0.021923,-0.031108,-0.02665,0.020054,-0.026151,0.027516,-0.011612,0.02069,2
-0.013961,0.000354,-0.030624,0.048768,0.012605,-0.019761,-0.008377,0.0357,0.016004,-0.01375,-0.022843,0.050121,-0.021277,0.016273,0.000714,-0.011385,0.001517,-0.009563,-0.017627,0.02914,0.033396,1
-0.013012,0.018901,-0.052221,0.028361,-0.006953,0.000505,-0.008046,0.027937,0.008858,-0.001554,-0.014247,0.012126,-0.036328,0.01997,-0.005718,-0.017861,-0.003383,-0.007597,-0.030101,0.031479,0.036315,1
-0.038322,0.007052,-0.046525,0.04003,0.011184,-0.001419,0.010349,0.036181,0.023837,-0.008453,-0.017586,0.027781,-0.022068,-0.001856,0.000693,0.019201,0.002585,-0.015928,-0.028153,0.014437,0.036694,1
-0.01982,0.002795,-0.024764,0.005799,0.028718,-0.013902,-0.026688,0.030817,0.023328,-0.019976,-0.020889,0.03651,-0.018347,0.030921,0.006573,0.00424,0.017142,-0.020306,0.002392,0.041225,0.027537,1
-0.044182,0.009493,-0.040665,-0.002939,0.027297,0.00444,-0.007962,0.031298,0.031161,-0.014679,-0.015633,0.01417,-0.019138,0.012793,0.006553,0.034826,0.01821,-0.02667,-0.008134,0.026522,0.030835,1
-0.008101,0.021838,0.004533,0.038025,0.024812,0.005141,-0.029373,0.042536,0.00868,-0.019976,-0.006241,0.017528,-0.011023,0.006507,0.003643,-0.010408,0.024955,-0.035931,0.007519,0.038784,0.045115,1
-0.007153,0.040386,-0.017065,0.017619,0.005254,0.025407,-0.029042,0.034773,0.001534,-0.00778,0.002354,-0.020467,-0.026074,0.010204,-0.002788,-0.016885,0.020054,-0.033964,-0.004955,0.041122,0.048034,1
-0.032463,0.028536,-0.011368,0.029288,0.023391,0.023483,-0.010647,0.043017,0.016513,-0.014679,-0.000985,-0.004811,-0.011814,-0.011621,0.003623,0.020178,0.026023,-0.042295,-0.003007,0.02408,0.048413,1
-0.008101,0.005237,-0.03746,0.05658,0.033113,-0.027085,-0.019119,-0.003363,-0.025011,-0.000566,-0.036514,0.054516,-0.019324,0.004554,-0.012958,-0.011385,-0.02192,-0.015423,-0.014454,0.02914,0.00117,1
-0.007153,0.023784,-0.059057,0.036174,0.013555,-0.006819,-0.018788,-0.011126,-0.032157,0.011629,-0.027919,0.01652,-0.034375,0.008251,-0.019389,-0.017861,-0.026821,-0.013456,-0.026927,0.031479,0.004088,1
-0.032463,0.011935,-0.053361,0.047842,0.031691,-0.008744,-0.000393,-0.002882,-0.017178,0.00473,-0.031258,0.032176,-0.020114,-0.013575,-0.012979,0.019201,-0.020852,-0.021788,-0.024979,0.014437,0.004467,2
-0.013961,0.007678,-0.031112,0.013611,0.049226,-0.021226,-0.03743,-0.007269,-0.017687,-0.006792,-0.035538,0.040905,-0.016394,0.020179,-0.007099,0.00424,-0.006295,-0.026165,0.005688,0.041225,-0.00469,1
-0.013012,0.026225,-0.052709,-0.006795,0.029668,-0.00096,-0.037099,-0.015032,-0.024833,0.005404,-0.026943,0.002909,-0.031445,0.023876,-0.01353,-0.002236,-0.011196,-0.024198,-0.006786,0.043564,-0.001771,2
-0.002242,0.027698,-0.002303,0.045838,0.044343,-0.002183,-0.040115,0.00445,-0.032336,-0.006792,-0.020889,0.021923,-0.00907,-0.003259,-0.010028,-0.010408,0.001517,-0.039837,0.010693,0.038784,0.012888,1
-0.001293,0.046245,-0.023901,0.025432,0.024786,0.018083,-0.039784,-0.003313,-0.039481,0.005404,-0.012294,-0.016072,-0.024121,0.000438,-0.01646,-0.016885,-0.003383,-0.03787,-0.001781,0.041122,0.015807,2
-0.026604,0.034396,-0.018204,0.0371,0.042922,0.016159,-0.021389,0.004931,-0.024503,-0.001495,-0.015633,-0.000417,-0.009861,-0.021387,-0.010049,0.020178,0.002585,-0.046202,0.000167,0.02408,0.016186,2
0.01143,-0.013318,-0.038436,0.040955,0.037996,-0.010484,0.009201,0.018122,-0.007433,-0.002519,-0.029678,0.044994,-0.028113,0.027991,-0.018817,-0.017244,-0.008248,-0.023235,-0.017627,0.013027,0.015818,1
-0.012932,-0.00662,-0.054337,0.032217,0.036574,0.007858,0.027927,0.018603,0.0004,0.002777,-0.024422,0.022654,-0.028904,0.009863,-0.018838,0.013342,-0.00718,-0.0296,-0.028153,-0.001676,0.019116,2
0.005571,-0.010877,-0.032577,-0.002014,0.054109,-0.004624,-0.00911,0.013239,-0.000109,-0.008745,-0.028214,0.031383,-0.025183,0.043616,-0.012958,-0.002596,0.007377,-0.035931,0.002514,0.025112,0.009959,1
0.006519,0.007671,-0.054174,-0.02242,0.034551,0.015642,-0.008779,0.005476,-0.007255,0.003451,-0.019618,-0.006612,-0.040234,0.047313,-0.019389,-0.009072,0.002476,-0.033964,-0.009959,0.027451,0.012878,2
-0.018791,-0.004179,-0.048478,-0.010751,0.052688,0.013717,0.009617,0.01372,0.007724,-0.003448,-0.022957,0.009043,-0.025974,0.025488,-0.012979,0.02799,0.008445,-0.042295,-0.008012,0.010409,0.013256,2
0.017289,0.008166,-0.00328,0.030213,0.050203,0.014419,-0.011795,0.024958,-0.014758,-0.008745,-0.013077,0.012401,-0.017859,0.020179,-0.015888,-0.016268,0.015189,-0.051556,0.007763,0.02267,0.027537,1
-0.007072,0.014864,-0.019181,0.021475,0.048781,0.03276,0.006931,0.025438,-0.006924,-0.003448,-0.00782,-0.009938,-0.01865,0.00205,-0.015908,0.014319,0.016257,-0.05792,-0.002763,0.007967,0.030835,2
-0.022778,0.016948,-0.050268,0.020549,-0.042109,0.009294,0.015391,0.010358,0.008858,0.000399,-0.014247,0.034098,-0.037304,0.016063,-0.000835,-0.02958,-0.015102,-0.00955,0.007008,0.009262,0.02069,1
-0.029586,0.000842,-0.022811,-0.003967,-0.006438,-0.005113,-0.00325,0.014215,0.023328,-0.018022,-0.020889,0.058483,-0.019812,0.027015,0.011456,-0.007479,0.005424,-0.022259,0.039746,0.019008,0.011912,1
-0.053947,0.00754,-0.038712,-0.012705,-0.007859,0.013229,0.015476,0.014696,0.031161,-0.012726,-0.015633,0.036143,-0.020603,0.008886,0.011435,0.023108,0.006491,-0.028624,0.02922,0.004305,0.01521,1
-0.017867,0.019885,0.006486,0.02826,-0.010344,0.01393,-0.005936,0.025934,0.00868,-0.018022,-0.006241,0.039501,-0.012,0.002601,0.008526,-0.022127,0.013236,-0.035931,0.044873,0.016323,0.02949,1
-0.016918,0.038432,-0.015112,0.007853,-0.029902,0.034196,-0.005605,0.018171,0.001534,-0.005827,0.002354,0.001506,-0.02705,0.006298,0.002095,-0.028603,0.008335,-0.033964,0.032399,0.018661,0.032409,1
-0.042229,0.026583,-0.009415,0.019522,-0.011766,0.032272,0.01279,0.026415,0.016513,-0.012726,-0.000985,0.017161,-0.01279,-0.015528,0.008506,0.008459,0.014304,-0.042295,0.034347,0.001619,0.032788,1
-0.017867,0.005237,-0.03453,0.048768,-0.002043,-0.018296,0.003342,-0.018988,-0.025011,0.001387,-0.036514,0.076488,-0.0203,0.000648,-0.008075,-0.023104,-0.033639,-0.017376,0.0229,0.006923,-0.014455,1
-0.042229,0.011935,-0.050431,0.04003,-0.003465,0.000046,0.022068,-0.018507,-0.017178,0.006683,-0.031258,0.054148,-0.021091,-0.017481,-0.008096,0.007483,-0.032571,-0.023741,0.012374,-0.00778,-0.011158,2
-0.023726,0.007678,-0.02867,0.003846,0.01407,-0.012437,-0.014969,-0.023871,-0.017687,-0.004839,-0.035538,0.062877,-0.017859,0.016273,-0.002216,-0.007479,-0.018014,-0.028118,0.043041,0.019008,-0.020315,1
-0.012008,0.027698,0.000626,0.036072,0.009187,0.006606,-0.017654,-0.012152,-0.032336,-0.004839,-0.020889,0.043896,-0.010047,-0.007165,-0.005146,-0.022127,-0.010201,-0.043743,0.04829,0.016323,-0.002737,1
-0.036369,0.034396,-0.015275,0.027335,0.007766,0.024948,0.001072,-0.011671,-0.024503,0.000458,-0.015633,0.021556,-0.010837,-0.025293,-0.005166,0.008459,-0.009134,-0.050108,0.037765,0.001619,0.000561,2
0.002613,0.005229,-0.05808,0.010783,-0.016718,0.017595,0.032969,-0.00722,-0.014579,0.011629,-0.021083,0.028971,-0.04414,0.027782,-0.020366,-0.035439,-0.024868,-0.025175,0.007008,-0.006851,0.003112,1
-0.022697,-0.00662,-0.052384,0.022452,0.001418,0.015671,0.051365,0.001024,0.0004,0.00473,-0.024422,0.044627,-0.02988,0.005957,-0.013955,0.001623,-0.018899,-0.033506,0.008956,-0.023893,0.003491,2
-0.003247,0.007671,-0.052221,-0.032186,-0.000605,0.023454,0.014659,-0.011126,-0.007255,0.005404,-0.019618,0.015361,-0.041699,0.043407,-0.014507,-0.020791,-0.009243,-0.036894,0.02715,0.005234,-0.002747,2
-0.028557,-0.004179,-0.046525,-0.020517,0.017531,0.02153,0.033054,-0.002882,0.007724,-0.001495,-0.022957,0.031016,-0.027439,0.021582,-0.008096,0.016272,-0.003274,-0.045225,0.029098,-0.011808,-0.002369,2
0.007524,0.008166,-0.001327,0.020447,0.015046,0.022231,0.011642,0.008356,-0.014758,-0.006792,-0.013077,0.034374,-0.019812,0.016273,-0.011005,-0.027986,0.003471,-0.053509,0.044873,0.000209,0.011912,1
0.008472,0.026714,-0.022924,0.000041,-0.004511,0.042497,0.011973,0.000593,-0.021903,0.005404,-0.004482,-0.003621,-0.034863,0.01997,-0.017436,-0.034463,-0.00143,-0.051542,0.032399,0.002548,0.014831,2
-0.012008,-0.009412,-0.002303,0.060486,0.006746,0.010512,-0.000565,0.00445,0.027723,-0.01375,-0.026749,0.035473,-0.001746,0.024085,0.046612,-0.030916,-0.008248,0.045124,-0.00835,0.001552,0.008982,1
-0.011059,0.009136,-0.023901,0.04008,-0.012812,0.030778,-0.000234,-0.003313,0.020577,-0.001554,-0.018154,-0.002523,-0.016796,0.027782,0.040181,-0.037392,-0.013149,0.047091,-0.020824,0.003891,0.011901,1
-0.036369,-0.002714,-0.018204,0.051749,0.005324,0.028854,0.018162,0.004931,0.035556,-0.008453,-0.021492,0.013133,-0.002536,0.005957,0.046592,-0.00033,-0.00718,0.038759,-0.018876,-0.013151,0.01228,1
-0.017867,-0.00697,0.003556,0.016541,0.022859,0.016372,-0.018875,0.000544,0.035047,-0.019976,-0.025772,0.021862,0.001184,0.03971,0.052472,-0.015291,0.007377,0.034382,0.011914,0.013637,0.003123,1
-0.016918,0.011577,-0.018041,-0.003865,0.003301,0.036638,-0.018544,-0.00722,0.027901,-0.00778,-0.017177,-0.016134,-0.013867,0.043407,0.04604,-0.021767,0.002476,0.036349,-0.00056,0.015976,0.006042,1
-0.042229,-0.000272,-0.012345,0.007803,0.021438,0.034714,-0.000149,0.001024,0.04288,-0.014679,-0.020516,-0.000478,0.000393,0.021582,0.052451,0.015295,0.008445,0.028017,0.001388,-0.001066,0.006421,1
-0.03051,0.018771,0.016952,0.039053,0.017531,0.053756,-0.002835,0.012743,0.028232,-0.014679,-0.005867,-0.01946,0.007718,-0.001856,0.049521,0.000647,0.016257,0.012392,0.006515,-0.003752,0.023999,1
-0.006148,-0.002576,-0.008163,0.068299,0.027253,0.003188,-0.012283,-0.03266,-0.012316,-0.000078,-0.042374,0.039867,0.000207,0.014319,0.03294,-0.028963,-0.031686,0.039265,-0.004932,0.001552,-0.023244,1
-0.0052,0.015971,-0.02976,0.047893,0.007696,0.023454,-0.011952,-0.040423,-0.019462,0.012118,-0.033779,0.001872,-0.014843,0.018017,0.026509,-0.035439,-0.036587,0.041231,-0.017406,0.003891,-0.020326,1
-0.012008,-0.000134,-0.002303,0.024354,0.043367,0.009048,-0.030594,-0.037054,-0.004992,-0.006304,-0.040909,0.026256,0.003137,0.029944,0.0388,-0.014315,-0.016061,0.027546,0.015209,0.013637,-0.029104,1
-0.011059,0.018413,-0.023901,0.003947,0.023809,0.029313,-0.030263,-0.044817,-0.012138,0.005892,-0.032314,-0.011739,-0.011914,0.033642,0.032368,-0.020791,-0.020962,0.029513,0.002736,0.015976,-0.026185,1
-0.000289,0.019885,0.026994,0.055604,0.038484,0.028091,-0.033279,-0.025824,-0.020617,-0.006304,-0.026749,0.007274,0.010461,0.006507,0.03587,-0.027986,-0.008248,0.012898,0.020458,0.010952,-0.011526,1
-0.02465,0.026583,0.011092,0.046866,0.037063,0.046432,-0.014553,-0.025343,-0.012784,-0.001007,-0.021492,-0.015065,0.009671,-0.011621,0.035849,0.0026,-0.00718,0.006533,0.009933,-0.003752,-0.008228,2
-0.010979,-0.014433,-0.026017,0.043936,0.032668,0.037155,0.03574,-0.011671,0.012118,0.003754,-0.029305,0.008006,-0.009372,0.019629,0.02706,-0.004236,-0.016946,0.021181,-0.018876,-0.029264,-0.005298,1
0.008472,-0.000142,-0.025854,-0.012654,0.030645,0.044938,-0.000966,-0.02431,0.004464,0.004427,-0.024501,-0.02126,-0.020703,0.057079,0.026509,-0.02665,-0.00729,0.018771,-0.000682,-0.000137,-0.011537,1
-0.016838,-0.011991,-0.020158,-0.000986,0.048781,0.043014,0.017429,-0.016065,0.019443,-0.002472,-0.02784,-0.005605,-0.006443,0.035254,0.03292,0.010412,-0.001321,0.010439,0.001266,-0.017179,-0.011158,2
0.020191,0.018901,0.003443,0.019572,0.026739,0.063981,-0.003652,-0.012102,-0.010185,0.004427,-0.010341,-0.040242,-0.013379,0.033642,0.023579,-0.042275,0.000523,0.005099,0.004567,-0.002823,0.006042,2
-0.013961,-0.021131,-0.00035,0.062439,0.000886,-0.009019,-0.01619,-0.013128,0.035535,-0.048906,-0.001358,0.017895,-0.014441,0.010413,0.011456,-0.02701,-0.008248,0.039265,0.003369,-0.011143,0.016795,1
-0.038322,-0.014433,-0.016251,0.053702,-0.000535,0.009323,0.002537,-0.012647,0.043368,-0.04361,0.003898,-0.004445,-0.015232,-0.007715,0.011435,0.003576,-0.00718,0.0329,-0.007157,-0.025846,0.020092,1
-0.020797,-0.018689,0.005509,0.019471,0.017,-0.003159,-0.0345,-0.017035,0.04286,-0.055132,-0.000382,0.004284,-0.011511,0.026038,0.017315,-0.011385,0.008353,0.026569,0.023632,0.000942,0.010935,1
-0.019848,-0.000142,-0.016088,-0.000936,-0.002558,0.017106,-0.034169,-0.024798,0.035714,-0.042936,0.008214,-0.033712,-0.026562,0.029735,0.010884,-0.017861,0.003453,0.028536,0.011159,0.003281,0.013854,1
-0.007153,0.018901,0.013209,0.031291,-0.006464,0.036149,-0.036855,-0.013079,0.021065,-0.042936,0.022862,-0.052694,-0.019238,0.006298,0.007954,-0.03251,0.012242,0.012911,0.016286,0.000595,0.031432,1
-0.014937,-0.01283,-0.00035,0.027283,0.037507,-0.010484,-0.047195,-0.055609,0.002821,-0.041948,-0.014542,0.008678,-0.009558,0.016273,0.00462,-0.010408,-0.015084,0.02071,0.026928,0.000942,-0.021291,1
-0.013989,0.005718,-0.021948,0.006877,0.01795,0.009782,-0.046865,-0.063372,-0.004325,-0.029752,-0.005946,-0.029317,-0.024609,0.01997,-0.001811,-0.016885,-0.019985,0.022677,0.014455,0.003281,-0.018372,1
-0.039299,-0.006132,-0.016251,0.018545,0.036086,0.007858,-0.028469,-0.055128,0.010654,-0.036652,-0.009285,-0.013662,-0.010349,-0.001856,0.004599,0.020178,-0.014016,0.014345,0.016402,-0.013761,-0.017994,2
-0.028557,0.012911,0.013046,0.050772,0.031203,0.026901,-0.031155,-0.042921,-0.004971,-0.036652,0.005851,-0.032644,-0.003025,-0.025293,0.00167,0.006506,-0.005227,0.000673,0.021651,-0.016447,-0.000415,2
0.01143,-0.032849,-0.008163,0.054627,0.026277,-0.000718,0.001389,-0.030706,0.012098,-0.037676,-0.009171,0.012768,-0.021277,0.024085,-0.007099,-0.030916,-0.018014,0.02364,0.003369,-0.027256,-0.000784,1
0.012378,-0.014302,-0.02976,0.034221,0.006719,0.019548,0.001719,-0.03847,0.004952,-0.02548,-0.000575,-0.025228,-0.036328,0.027782,-0.01353,-0.037392,-0.022915,0.025606,-0.009105,-0.024918,0.002135,1
-0.012932,-0.026151,-0.024064,0.045889,0.024855,0.017624,0.020115,-0.030226,0.019931,-0.032379,-0.003914,-0.009572,-0.022068,0.005957,-0.007119,-0.00033,-0.016946,0.017275,-0.007157,-0.04196,0.002514,2
0.005571,-0.030408,-0.002303,0.010682,0.04239,0.005141,-0.016922,-0.035101,0.019422,-0.043901,-0.007706,-0.000843,-0.018347,0.03971,-0.001239,-0.016268,-0.001412,0.010944,0.02351,-0.015171,-0.006643,1
0.006519,-0.011861,-0.023901,-0.009725,0.022832,0.025407,-0.016591,-0.042864,0.012276,-0.031706,0.000889,-0.038839,-0.033398,0.043407,-0.007671,-0.022744,-0.006313,0.012911,0.011037,-0.012833,-0.003724,2
-0.018791,-0.02371,-0.018204,0.001944,0.040969,0.023483,0.001804,-0.03462,0.027255,-0.038605,-0.002449,-0.023183,-0.019138,0.021582,-0.00126,0.014319,-0.000345,0.00458,0.012984,-0.029875,-0.003345,2
0.017289,-0.011365,0.026994,0.043885,0.038484,0.024184,-0.019608,-0.023871,0.004774,-0.043901,0.006454,-0.019825,-0.011023,0.016273,-0.004169,-0.031893,0.005424,-0.004681,0.028759,-0.017857,0.010935,1
-0.013961,-0.021131,0.000626,0.05658,0.012605,-0.011948,-0.008377,0.006403,0.027723,-0.043047,-0.030655,0.013988,-0.006629,0.014319,0.021222,-0.023104,-0.016061,0.015827,-0.028858,0.025234,0.02656,1
-0.013012,-0.002583,-0.020971,0.036174,-0.006953,0.008317,-0.008046,-0.00136,0.020577,-0.030851,-0.02206,-0.024007,-0.021679,0.018017,0.01479,-0.02958,-0.020962,0.017794,-0.041331,0.027573,0.029479,1
-0.020797,-0.018689,0.006486,0.011658,0.028718,-0.006089,-0.026688,0.002008,0.035047,-0.049272,-0.029678,0.000377,-0.003699,0.029944,0.027081,-0.009432,-0.001412,0.003132,-0.008838,0.037319,0.020701,1
